Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
27311,,,,,,0.4556435,,0.4556435
27335,0.52244383,,,,,,,0.52244383
27341,,,0.4465856,,,,,0.4465856
27347,,,,,0.4826127,,,0.4826127
27352,,,,,,,0.44528547,0.44528547
27358,,0.48057947,,,,,,0.48057947
27379,,,0.44864243,,,,,0.44864243
27383,,,,0.44188341,,,,0.44188341
27389,0.5273586,,,,,,,0.5273586
27394,,,,,0.48120373,,,0.48120373
27402,,0.4693828,,,,,,0.4693828
27433,0.5216855,,,,,,,0.5216855
27441,,,,,,0.4598651,,0.4598651
27451,,,,0.4408301,,,,0.4408301
27459,,,,,,,0.43903545,0.43903545
27511,,,,0.4148471,,,,0.4148471
27519,,,,,,,0.4422464,0.4422464
27520,,,,,0.46475118,,,0.46475118
27531,,,0.4464127,,,,,0.4464127
27533,,,,,0.48496187,,,0.48496187
27555,,0.49256957,,,,,,0.49256957
27561,,,,,,0.45955718,,0.45955718
27562,,,,,,,0.4442204,0.4442204
27569,,,,0.4419228,,,,0.4419228
27584,,,,0.45519772,,,,0.45519772
27620,0.5258516,,,,,,,0.5258516
27626,,,,,,0.46015793,,0.46015793
27629,,0.4898674,,,0.4664146,,,0.47814100000000004
27630,0.503404,,,,,,,0.503404
27647,,,0.44017738,,,,,0.44017738
27655,,,,,,,0.4352182,0.4352182
27657,,,,,,0.44622228,,0.44622228
27661,,0.49960044,,,,,,0.49960044
27663,,,0.45089763,,,,,0.45089763
27666,,,,,,0.48676375,,0.48676375
27681,,,,0.43559352,,,,0.43559352
27683,,0.482977,,,,,,0.482977
27694,0.5303989,,,,,,,0.5303989
27697,,,,0.43478763,,,,0.43478763
27704,,0.4990045,,,,,0.43882528,0.46891489
27715,,,,,,,0.45202667,0.45202667
27750,,,,,,,0.4331772,0.4331772
27771,,,0.4580793,,,,,0.4580793
27792,,,,0.43673852,,,,0.43673852
27795,,0.48524678,,,,,,0.48524678
27806,,,,0.42857912,,,,0.42857912
27811,,,,,,0.44268498,,0.44268498
27819,,,,0.43609288,,,,0.43609288
27828,0.52121884,,,,,,,0.52121884
27831,,,,,,0.4372062,,0.4372062
27854,,0.48079565,,,,,,0.48079565
27859,,,,,0.46811193,,,0.46811193
27860,0.521238,,,,,,,0.521238
27872,,,0.44832337,,,,,0.44832337
27906,,,,,0.46804017,0.46832806,0.4452183,0.4605288433333334
27919,,,,0.446185,,,,0.446185
27926,0.5281463,,,,,,,0.5281463
27930,,,,0.43280283,,,,0.43280283
27934,,0.46957108,,,,,,0.46957108
27935,0.5162405,,,,,,,0.5162405
27953,0.49604353,,,,,,,0.49604353
27956,,,,0.42489362,,,,0.42489362
27983,,,0.45093596,,,,,0.45093596
27990,0.5265429,,,,,,,0.5265429
28014,,,,0.4381033,,,,0.4381033
28034,,,,0.43100166,,0.46291393,,0.446957795
28039,0.5343237,,,,,,,0.5343237
28051,,,,,,0.45141533,,0.45141533
28052,,0.46893647,,,,,,0.46893647
28055,,,,,,,0.4385316,0.4385316
28058,,,0.45843896,,,,,0.45843896
28083,,,,0.43886068,0.47662485,,,0.457742765
28087,,,0.45001125,,,,,0.45001125
28097,,0.4733064,,,,,,0.4733064
28098,,,0.44573793,,,,,0.44573793
28107,0.53509545,,,0.4515751,,,,0.493335275
28113,,,0.4283738,,,,,0.4283738
28118,,,,0.4644664,,,,0.4644664
28157,,,,,,,0.4442025,0.4442025
28171,,,,,,0.45571634,,0.45571634
28209,,,,,0.45967394,,,0.45967394
28218,0.52412087,,0.44381347,,,,,0.48396717
28247,,0.48713928,,,,,,0.48713928
28254,,,,0.4565323,,,,0.4565323
28261,0.5274758,,,,,,,0.5274758
28279,,,,,0.4586468,,,0.4586468
28295,0.5180221,,,,,,,0.5180221
28313,,,0.44171345,,,,,0.44171345
28321,,,,,0.47193965,,,0.47193965
28322,,,,0.4549813,,,,0.4549813
28347,,,,,,0.46221977,,0.46221977
28354,,,,,,,0.439514,0.439514
28361,0.521857,,,,,,,0.521857
28408,,,,0.4518196,,,,0.4518196
28410,,0.48627624,,,,,,0.48627624
28418,,,,0.42908928,,,,0.42908928
28426,,,0.4432538,,,,,0.4432538
28463,,0.4786518,,,,,,0.4786518
28471,0.51382333,,,,,,,0.51382333
28472,,,,,,,0.4305262,0.4305262
28516,,,,,0.4615808,,,0.4615808
28518,,0.50173485,,,,,,0.50173485
28543,,,0.44922212,,,,,0.44922212
28545,,,,,,0.46531677,,0.46531677
28562,,,,,,,0.41963786,0.41963786
28576,,,,0.4632927,,,,0.4632927
28579,,,0.45737097,,,,,0.45737097
28602,0.53124875,,,,,,,0.53124875
28626,,,,,0.4762173,,,0.4762173
28655,,,,,,,0.45232317,0.45232317
28662,,0.49745327,,,,,,0.49745327
28674,,,,0.44921276,,,,0.44921276
28685,0.5264785,,,,,,,0.5264785
28698,0.50869745,,,,,,,0.50869745
28714,,,0.44570166,,,0.45004445,,0.44787305499999996
28726,,,,,0.4681592,,,0.4681592
28739,,,0.4605215,,,,,0.4605215
28743,,,,0.45537674,,,,0.45537674
28747,,,,,,,0.43234822,0.43234822
28773,0.5171861,,,,,,,0.5171861
28788,,,0.448282,,,,,0.448282
28797,,,,0.47174692,,,,0.47174692
28823,,,0.45767343,,,,,0.45767343
28824,,0.4991895,,,,,,0.4991895
28863,0.5238986,,,,,,,0.5238986
28864,,,,,,0.45496505,,0.45496505
28886,,,,,0.4686048,,,0.4686048
28902,,,0.44976157,,,,,0.44976157
28904,,,,0.47323516,,,,0.47323516
28921,,0.48787835,,,,,,0.48787835
28942,,,0.4455426,,,,,0.4455426
28944,,,,,,,0.43876937,0.43876937
28996,0.5332189,,,,,,,0.5332189
29015,,,,,0.47954676,,,0.47954676
29019,,,,0.47518057,,,,0.47518057
29029,,,,,,0.4532329,,0.4532329
29039,,,,0.49096966,,,,0.49096966
29056,,,,0.5152124,,,,0.5152124
29076,,0.48229748,,,,,,0.48229748
29086,,,0.4558034,,,,,0.4558034
29102,,,,,,,0.4357515,0.4357515
29142,0.53661597,,,,,,,0.53661597
29161,,,,,0.47060758,,,0.47060758
29162,,,0.45335534,,,,,0.45335534
29192,,,,0.46412557,,,,0.46412557
29200,,,,,,,0.4202058,0.4202058
29207,,0.48993772,,,,,,0.48993772
29212,0.5302484,,,,,,,0.5302484
29224,,,,,,0.4478852,,0.4478852
29276,,0.4781971,,,,,,0.4781971
29304,,,0.45204878,,,,,0.45204878
29312,,,,0.46934754,,,,0.46934754
29323,,,,,,0.46199316,,0.46199316
29327,,,,,0.46595982,,,0.46595982
29352,,0.4712824,,,,,,0.4712824
29371,,,,,,,0.43977436,0.43977436
29390,,0.46830684,,,,,,0.46830684
29391,,,,,0.47006518,,,0.47006518
29408,0.53702646,,,,,,,0.53702646
29438,,,,,,,0.42085916,0.42085916
29442,,,,0.4628607,,,,0.4628607
29469,,,0.45544174,,,,,0.45544174
29471,,,,,,0.44647267,,0.44647267
29489,0.539026,,,,,,,0.539026
29511,,,,,0.4685656,,,0.4685656
29518,,0.47136375,,,,,,0.47136375
29569,,,,,,0.43574414,,0.43574414
29586,,0.47773948,,,,,,0.47773948
29589,,,,0.4709232,,,,0.4709232
29591,,,0.4632007,,,,,0.4632007
29607,,,,,0.45944133,,,0.45944133
29616,,,,,,,0.43481985,0.43481985
29638,,,,,0.454966,,,0.454966
29646,,,,,,0.4351211,,0.4351211
29673,0.5379466,,,,,,,0.5379466
29688,,,,,,,0.4287752,0.4287752
29714,,,,0.46559903,,,,0.46559903
29731,,0.47744498,0.4562668,,,,,0.46685589
29733,,,,0.4803373,,,,0.4803373
29792,,,,,,,0.41954026,0.41954026
29803,,,0.46371228,,,,,0.46371228
29815,,,,,,0.4445707,,0.4445707
29820,,,,,0.46286213,,,0.46286213
29824,0.53266305,,,,,,,0.53266305
29860,,,,,,,0.4216675,0.4216675
29904,,0.47073355,,,,,,0.47073355
29921,,,,,0.46690857,,,0.46690857
29924,,0.4809668,,,,,,0.4809668
29933,,,0.45744047,,,,,0.45744047
29953,0.5438525,,,,,,,0.5438525
29976,,,,,,0.43716973,,0.43716973
30003,,,,,,,0.42063248,0.42063248
30007,,,,0.4709476,,,,0.4709476
30017,0.53880805,,,,,,,0.53880805
30025,,,,0.47827873,,,,0.47827873
30029,,0.45412952,,,,,,0.45412952
30037,,,,0.49566296,,,,0.49566296
30038,0.5454735,,,,,,,0.5454735
30039,,,,,0.4587532,,,0.4587532
30057,,,,,,0.4401594,,0.4401594
30068,,,0.46836537,,,,,0.46836537
30110,,,,,,0.4577532,,0.4577532
30144,0.5471973,,,,,,,0.5471973
30157,,,0.4673665,,,,,0.4673665
30158,,,,,,,0.42739308,0.42739308
30178,,0.4622012,,,,,,0.4622012
30194,,,,,,,0.42738417,0.42738417
30207,,,,,0.46051636,,,0.46051636
30222,,,,0.47608015,,,,0.47608015
30232,,,,,0.44665304,,,0.44665304
30236,,,,,,,0.43852314,0.43852314
30249,0.5443011,,,,,,,0.5443011
30251,,0.4632947,,,,,,0.4632947
30258,,,,,,0.44452325,,0.44452325
30275,,,,,,,0.41652545,0.41652545
30326,,,,0.48086253,,,,0.48086253
30331,,,,,0.45728478,,,0.45728478
30334,,,0.46007624,,,,,0.46007624
30398,,0.46318504,,,,,,0.46318504
30399,,,,0.492033,,,,0.492033
30401,,,,,,,0.42463562,0.42463562
30409,0.54000366,,,,,,,0.54000366
30431,,,,,,,0.4247656,0.4247656
30442,,,,,,0.44893646,,0.44893646
30475,,,,0.49409494,,,,0.49409494
30498,,,,,0.45833072,,,0.45833072
30512,,,0.47088456,,,,,0.47088456
30537,0.5345388,0.4654856,,,,,,0.5000122
30559,,,,0.489682,,,,0.489682
30566,0.5571796,,,,,,,0.5571796
30572,,,0.46154913,,,,,0.46154913
30586,,,,0.4989638,,,,0.4989638
30598,,,,,,,0.4186212,0.4186212
30599,,,,0.50980407,,,,0.50980407
30651,,,,,,0.43751532,,0.43751532
30655,,0.460296,,,,,,0.460296
30677,0.52809864,,,,,,,0.52809864
30697,,,,,0.45326048,,,0.45326048
30722,,,0.46258444,,,,,0.46258444
30737,,,0.4666573,,,,,0.4666573
30788,,,,,,,0.4261536,0.4261536
30793,0.5451734,,,,,,,0.5451734
30800,,,,,0.47030807,,,0.47030807
30814,,,,0.4980918,,,,0.4980918
30823,,0.45921224,,,,,,0.45921224
30878,,,0.45919332,,,,,0.45919332
30895,,,,,,0.43649167,,0.43649167
30904,0.5368811,,,,,,,0.5368811
30945,,,,,,0.43330455,,0.43330455
30953,,0.46492624,,,,,,0.46492624
31005,,0.4674952,,,,,,0.4674952
31008,0.55040824,,,,,,,0.55040824
31019,,,0.4603006,,,,,0.4603006
31021,0.58596355,,,,,,,0.58596355
31048,,,,,0.4640354,,,0.4640354
31053,,,,,,,0.42090082,0.42090082
31077,,,,0.5001042,,,,0.5001042
31110,,0.4799658,,,,,,0.4799658
31111,,,,,0.46073338,,,0.46073338
31125,0.5440147,,,,,,,0.5440147
31126,,,0.45871243,,,,,0.45871243
31133,,,,,,,0.43233326,0.43233326
31229,,,,0.4853539,,,,0.4853539
31242,,0.47509894,,,,,,0.47509894
31247,,,,,,,0.43928927,0.43928927
31248,0.54617596,,,,,,,0.54617596
31252,,,0.45642462,,,,,0.45642462
31260,,,,,,0.44033846,,0.44033846
31261,0.55861145,,,,,,,0.55861145
31301,0.5414257,,,,,,,0.5414257
31318,,,,,,0.44652346,,0.44652346
31331,,,0.44979095,,,,,0.44979095
31338,,0.49110124,,,,,,0.49110124
31344,,,,,0.46928623,,,0.46928623
31347,,0.4610464,,,,,,0.4610464
31351,,,,,,,0.45352262,0.45352262
31368,,,,,,,0.4282109,0.4282109
31382,,,,,,0.44926095,,0.44926095
31392,,,,0.48791465,,,,0.48791465
31461,,,0.44963548,,,,0.43355557,0.441595525
31479,,,,0.48184755,,,,0.48184755
31487,,0.49086893,,,,,,0.49086893
31505,,,,,0.46877727,,,0.46877727
31515,0.5393953,,,,,,,0.5393953
31523,,,,,,0.4525714,,0.4525714
31530,,,,,0.48324752,,,0.48324752
31544,,,0.45677954,,,,,0.45677954
31580,,,,0.4985928,,,,0.4985928
31595,,,,,,,0.43577066,0.43577066
31611,,,,,,,0.4501306,0.4501306
31631,,0.48237738,,,,,,0.48237738
31655,0.54462934,,,,,,,0.54462934
31673,,,,0.48169956,,,,0.48169956
31679,,,,,0.4610585,,,0.4610585
31706,,0.478186,,,,,,0.478186
31710,,,,,,,0.44253233,0.44253233
31715,,,,,,0.4449739,,0.4449739
31739,,,0.45916677,,,,,0.45916677
31787,,,,,0.46051118,,,0.46051118
31827,0.5408521,,,,,,,0.5408521
31854,,,,0.48813808,,,,0.48813808
31860,,,,,,,0.44900614,0.44900614
31866,,0.48109725,,,,,,0.48109725
31873,,,0.462217,,,,,0.462217
31878,,,,,,,0.44884196,0.44884196
31897,,0.48375618,,,,,,0.48375618
31912,,,,,,0.46241954,,0.46241954
31922,,,,,,,0.42754343,0.42754343
31953,,,,,,,0.4537136,0.4537136
31961,,,,,0.46589696,,,0.46589696
31984,,,,0.48213497,,,,0.48213497
31998,,0.4812509,,,,,,0.4812509
32040,,,,0.50981474,,,,0.50981474
32047,,,0.4674583,,,,,0.4674583
32082,,,,,,0.45254615,,0.45254615
32084,,,,,,,0.45866618,0.45866618
32132,,0.47464797,,,,,,0.47464797
32176,,,0.466953,,,,,0.466953
32180,,,,0.5047636,,,,0.5047636
32182,,,,,,,0.43799645,0.43799645
32186,,,,,0.4637764,,,0.4637764
32207,,,,,,0.45381114,,0.45381114
32209,0.54055375,,,,,,,0.54055375
32221,,0.46888992,,,,,,0.46888992
32276,0.53071165,,,,,,,0.53071165
32306,,,,,,,0.44630328,0.44630328
32333,,,0.46926,,,,,0.46926
32360,,,,,,0.45133424,,0.45133424
32367,,0.4749537,,,,,,0.4749537
32384,0.53527826,,,,,,,0.53527826
32394,,,,0.5081806,,,,0.5081806
32429,,,,,,,0.4422797,0.4422797
32475,,,,0.51347977,,,,0.51347977
32482,,,0.4663005,,,,,0.4663005
32491,,0.46781403,,,,,,0.46781403
32504,0.5374341,,,,,,,0.5374341
32521,,,,,0.47050074,,,0.47050074
32554,0.53462887,,,,,,,0.53462887
32557,,,,,,0.45794562,,0.45794562
32565,,,,,,,0.44402048,0.44402048
32617,,,0.46237108,,,,,0.46237108
32626,,0.4514353,,,,,,0.4514353
32672,0.52755076,,,,,,,0.52755076
32677,,,,,,,0.45179957,0.45179957
32698,,,,,,0.46229297,,0.46229297
32742,,,,0.5119624,,,,0.5119624
32746,,,,,0.47682747,,,0.47682747
32750,,,0.46565813,,,,,0.46565813
32760,,,0.4815685,,,,,0.4815685
32763,,0.4642335,,,,,,0.4642335
32790,0.5396698,,,,,,,0.5396698
32792,,,,,,,0.44614872,0.44614872
32810,0.49608362,,,,,,,0.49608362
32830,0.5477567,,,,,,,0.5477567
32843,,,,,,,0.46394107,0.46394107
32849,,,,0.5058064,,,,0.5058064
32855,0.54841614,,,,,,,0.54841614
32860,,,,,0.46492478,,,0.46492478
32862,,,,,,0.45884335,,0.45884335
32887,,0.46175823,,,,,,0.46175823
32917,,,0.46854576,,,,,0.46854576
32920,,0.48368695,,,,,,0.48368695
32972,,,,,,,0.45664853,0.45664853
32993,0.5377755,,,,,,,0.5377755
33010,,,,,,0.4744358,,0.4744358
33026,0.52811384,,,,,,,0.52811384
33042,,,,0.50237775,,,,0.50237775
33051,,,0.47631052,,,,,0.47631052
33055,,0.45645192,,,,,,0.45645192
33097,,,,,,,0.4789323,0.4789323
33126,,0.4539872,,,,,,0.4539872
33130,0.5493432,,,,,,,0.5493432
33153,,,,,0.4630141,,,0.4630141
33199,,,,0.50571555,,,,0.50571555
33206,0.5387634,,,,,,,0.5387634
33217,,,0.4726089,,,,,0.4726089
33222,,,,0.5266475,,,,0.5266475
33229,,,,,,,0.45990816,0.45990816
33240,,,,,,0.47440314,,0.47440314
33265,,0.4626111,,,,,,0.4626111
33285,,,0.4728538,,,,,0.4728538
33301,0.5387373,,,,,,,0.5387373
33312,,,,,,,0.45080277,0.45080277
33324,,0.46435535,,,,,,0.46435535
33340,,,,,,,0.43586567,0.43586567
33357,,0.48396683,,,,,,0.48396683
33410,,,,,,0.47914565,,0.47914565
33416,0.5323565,,,,,,,0.5323565
33438,,,0.4720943,,,,,0.4720943
33463,,,,,,,0.45836368,0.45836368
33483,,,,,0.47071856,,,0.47071856
33487,,,,,,,0.44820905,0.44820905
33488,,,,0.5178382,,,,0.5178382
33520,0.5298967,,,,,,,0.5298967
33538,0.5722248,,,,,,,0.5722248
33550,,0.44900036,,,,,,0.44900036
33551,,,,,,0.46997663,,0.46997663
33576,,,0.47929394,,,,,0.47929394
33580,0.54038876,,,,,,,0.54038876
33599,,,,0.5203237,,,,0.5203237
33612,,,,,,,0.46068838,0.46068838
33616,0.53653175,,,,,,,0.53653175
33634,,,,,0.48241568,,,0.48241568
33677,,,0.47226402,,,,,0.47226402
33684,,0.4793637,,,,,,0.4793637
33721,,,,,,,0.45383114,0.45383114
33733,0.5344744,,,,,,,0.5344744
33734,,,,,,,0.47602558,0.47602558
33743,,,,,,,0.48165724,0.48165724
33746,,,,,,0.47450933,,0.47450933
33772,,,,0.5131283,,,,0.5131283
33790,,0.45563737,,,,,,0.45563737
33791,,,,,,,0.441953,0.441953
33806,,,0.4818347,,,,,0.4818347
33859,0.5283935,,,,,,,0.5283935
33888,,,,,,,0.4491236,0.4491236
33895,,,,0.51128465,,,,0.51128465
33902,,0.46854338,,,,,,0.46854338
33929,,,,,0.48419413,,0.4651397,0.474666915
33930,,0.47883242,0.48089936,,,,,0.47986589
33949,,,,,,0.46959203,,0.46959203
33958,0.5397907,0.45160967,,,,,,0.495700185
34020,,,0.4625832,,,,0.47133967,0.466961435
34064,,,,0.5253047,,,,0.5253047
34080,,,,,,,0.45305452,0.45305452
34111,,0.45961374,,,,,,0.45961374
34128,,,0.46783572,,,,,0.46783572
34134,0.54511195,,,,,,,0.54511195
34149,0.5358353,,,,,,,0.5358353
34150,,,,,0.48480064,,,0.48480064
34197,,,,,,,0.467003,0.467003
34205,,,,,,0.47287753,,0.47287753
34235,,0.45782286,,,,,,0.45782286
34255,0.5225229,,,,,,,0.5225229
34259,,,,0.5160211,,,,0.5160211
34260,,,0.47271028,,,,,0.47271028
34261,,,,,,,0.45253405,0.45253405
34288,,,0.47828344,,,,,0.47828344
34328,,,,,0.51101345,,,0.51101345
34343,0.519275,,,,,,,0.519275
34349,,0.47591698,,,,,,0.47591698
34417,,,0.46777737,,,,0.4473024,0.457539885
34456,0.5134907,,,,,,,0.5134907
34469,,,,0.52445513,,,,0.52445513
34470,,,,,,0.4608248,,0.4608248
34483,,0.4779483,,,,,,0.4779483
34501,,,0.46850163,,,,,0.46850163
34529,,,,,0.5136136,,,0.5136136
34555,,,,,,,0.45329088,0.45329088
34565,,0.45489475,,,,,,0.45489475
34566,0.5237425,,,,,,,0.5237425
34569,,,,,,,0.45469573,0.45469573
34581,0.5314432,,,,,,,0.5314432
34629,,,0.4743404,,,,,0.4743404
34641,,,0.46491918,,,,,0.46491918
34644,,,,0.52481633,,,,0.52481633
34665,,,0.49466237,,,,,0.49466237
34675,,,,,,0.44800484,,0.44800484
34686,,,,,0.5159181,,,0.5159181
34694,,,0.47643352,,,,,0.47643352
34695,0.5282035,,,,,,,0.5282035
34708,,0.47439635,,,,,,0.47439635
34713,,,0.46988428,,,,0.4587091,0.46429668999999996
34724,0.5187236,,,,,,,0.5187236
34743,,,0.47964466,,,,,0.47964466
34749,0.51937145,0.4686718,,,,,,0.494021625
34755,,,,,,,0.457941,0.457941
34778,0.5075663,,,,,,,0.5075663
34784,,,0.46673718,,,,,0.46673718
34837,,,,0.5299275,,,,0.5299275
34847,,,,,0.5336145,,,0.5336145
34859,0.52513385,,,,,,,0.52513385
34869,,,,,,0.45359161,,0.45359161
34880,,,,,,,0.4717594,0.4717594
34895,,0.4602756,,,,,,0.4602756
34917,,,0.46938846,,,,,0.46938846
34927,,0.45361862,,,,,,0.45361862
34951,,,,,,,0.47444665,0.47444665
34976,,,0.46461633,,,,,0.46461633
34985,0.53298867,,,,,,,0.53298867
35006,0.52324086,,,,,,,0.52324086
35012,,,,0.5309031,,,,0.5309031
35022,,,,,0.549298,,,0.549298
35072,,,,,,0.4540752,,0.4540752
35076,,0.4498043,,,,,,0.4498043
35079,,,,,,,0.47027475,0.47027475
35091,,,0.47711802,,,,,0.47711802
35097,,,,,,,0.48806825,0.48806825
35108,0.5296784,,,,,,,0.5296784
35127,0.5186455,,,,,,,0.5186455
35137,,,,,0.53534895,,,0.53534895
35149,0.50341934,,,,,,,0.50341934
35178,,,0.4827413,,,,,0.4827413
35194,,0.45286292,,,0.5186928,,,0.48577786
35196,,,,,,,0.47494903,0.47494903
35217,,,,,,0.45084912,,0.45084912
35237,,,,,0.53336173,,,0.53336173
35249,,,0.4839071,,,,,0.4839071
35266,0.512388,,,,,,,0.512388
35297,0.5402396,,,,,,,0.5402396
35301,,,,,,,0.4770099,0.4770099
35337,,,,0.52325815,,,,0.52325815
35339,,,,,,0.4338392,,0.4338392
35357,,0.453232,,,,,,0.453232
35381,,,0.48133022,,,,,0.48133022
35409,0.53004086,,,,,,,0.53004086
35415,,,,,,,0.47486922,0.47486922
35420,,,0.48622712,,,,,0.48622712
35425,,,,,,,0.48981857,0.48981857
35438,0.5517198,,,,,,0.4801332,0.5159265
35477,,0.43200725,,,,,,0.43200725
35501,,,,,0.55421543,,,0.55421543
35510,,,,0.519121,,,,0.519121
35512,,,,,,0.4215371,,0.4215371
35544,,,,,,,0.47407046,0.47407046
35551,,,0.4775947,,,,,0.4775947
35555,0.5268288,,,,,,,0.5268288
35563,,,,,,,0.4915326,0.4915326
35579,0.537637,,,,,,,0.537637
35616,0.5279534,,,,,,,0.5279534
35633,,0.44455454,,,,,,0.44455454
35643,0.5266474,,,,,,,0.5266474
35664,,,,,,,0.48973012,0.48973012
35665,,,,,,0.4292708,,0.4292708
35697,,,0.4825831,,,,,0.4825831
35720,,,,,,,0.48944023,0.48944023
35737,,,,0.5306753,,,,0.5306753
35751,,0.4255489,,,,,,0.4255489
35754,,,,,,,0.4846113,0.4846113
35761,0.52992773,,,,0.55148375,,,0.54070574
35824,,,,,,0.4322411,,0.4322411
35828,,,0.47919682,,,,,0.47919682
35829,,,,,,,0.48697272,0.48697272
35839,,,0.4883623,,,,,0.4883623
35841,,,,,,,0.47891238,0.47891238
35847,,0.43769053,,,,,,0.43769053
35864,,,,0.5215881,,,,0.5215881
35872,0.5239257,,,,,,,0.5239257
35924,,,,0.523796,,,,0.523796
35951,,,,,,,0.48306662,0.48306662
35971,,0.44801742,,,,,,0.44801742
35975,,,,,,,0.4788666,0.4788666
35989,0.529526,0.46065328,,,,,,0.49508964
35995,,,,,,0.42366385,,0.42366385
36003,,,0.4718606,,,,,0.4718606
36004,0.51927143,,,,,,,0.51927143
36009,,,,,,,0.49478844,0.49478844
36022,0.5658605,,,,,,,0.5658605
36034,,,,,,,0.4730641,0.4730641
36044,0.5433379,,,,,,,0.5433379
36069,,,,0.52268696,,,,0.52268696
36085,,,0.47613645,,,,,0.47613645
36086,,,,,0.56880754,,,0.56880754
36099,,0.44418228,,,,,,0.44418228
36125,,,,,,,0.48641524,0.48641524
36157,,,,,,0.42493537,,0.42493537
36167,0.5370116,,,,,,,0.5370116
36213,,0.4615188,,,,,,0.4615188
36219,,,0.45892534,,,,,0.45892534
36233,,,,,0.5434204,,,0.5434204
36241,,,,0.51705337,,,,0.51705337
36272,,,,,,,0.47034016,0.47034016
36280,,,,,,0.44023025,,0.44023025
36284,,,,,,,0.5006363,0.5006363
36299,0.523441,,,,,,,0.523441
36336,,0.4529236,,,,,,0.4529236
36351,,,0.47164887,,,,,0.47164887
36376,,,,,,,0.47790453,0.47790453
36382,,0.461643,,,,,,0.461643
36391,,,,,0.5599368,,,0.5599368
36402,0.52995664,,,,,,,0.52995664
36412,,,,,,0.42645958,,0.42645958
36421,,,,0.51968724,,,,0.51968724
36428,,0.45610407,,,,,,0.45610407
36445,,0.45310634,,,,,,0.45310634
36471,,,0.4665066,,,,,0.4665066
36472,,0.45055598,,,,,,0.45055598
36496,,,,0.49628603,,,,0.49628603
36531,,,,,,,0.47880986,0.47880986
36533,0.5221555,,,,,,,0.5221555
36536,,,,,,0.40510517,,0.40510517
36566,,,0.47428724,,,,,0.47428724
36567,,,,,0.5243682,,,0.5243682
36585,,0.45367607,,,,,,0.45367607
36660,,,,,,0.43756407,,0.43756407
36661,0.5179176,,,,,,,0.5179176
36669,,,,,,,0.47324306,0.47324306
36677,,,,,,0.4417888,,0.4417888
36693,,0.4495495,,,,,,0.4495495
36703,,,0.4631157,,,,,0.4631157
36709,,,,,0.5575174,,,0.5575174
36735,,,,0.49990886,,,,0.49990886
36787,0.5120128,,,,,,,0.5120128
36791,,,,,,,0.474033,0.474033
36806,,0.45177636,,,,,0.47309375,0.462435055
36809,,,,,,0.41658399,,0.41658399
36861,,,,0.4991651,,,,0.4991651
36875,,,,,0.54446244,,,0.54446244
36883,,,0.46598297,,,,,0.46598297
36910,0.5192878,,,,,,,0.5192878
36929,,,,,,0.39018923,,0.39018923
36931,,0.44739965,,,,,,0.44739965
36938,,,0.46329185,,,,,0.46329185
36942,,,,,,,0.48712972,0.48712972
36993,,,,0.5141293,,,,0.5141293
37014,,,,,0.524508,,,0.524508
37017,,,,,,0.41454053,,0.41454053
37029,0.5029393,,,,,,,0.5029393
37032,,0.45600587,,,,,,0.45600587
37067,,,,,,,0.49038705,0.49038705
37090,,,0.4733249,,,,,0.4733249
37128,,,,,,0.41460106,,0.41460106
37149,0.5086188,,,,,,,0.5086188
37153,,0.4413676,,,,,,0.4413676
37165,,,,0.4995881,,,,0.4995881
37171,,,,,,,0.48450089,0.48450089
37210,,,,,,,0.48636252,0.48636252
37242,,0.44042635,,,,,,0.44042635
37252,,,,,0.5424179,,,0.5424179
37256,,,,,,0.4251258,,0.4251258
37260,0.5228242,,,,,,,0.5228242
37272,,,0.469037,,,,,0.469037
37273,,,,0.50716406,,,,0.50716406
37281,,0.45275724,,,,,,0.45275724
37307,,,,,,,0.49106756,0.49106756
37366,,,,,,0.43017238,,0.43017238
37369,0.50804013,,,,,,,0.50804013
37371,,0.4455152,,,,,,0.4455152
37372,,,,0.48097855,,,,0.48097855
37392,,,,0.5098165,,,,0.5098165
37397,0.502713,,,,,,,0.502713
37415,,,0.46668017,,,,,0.46668017
37426,,,,,0.5224632,,,0.5224632
37430,,,,,,,0.48353758,0.48353758
37469,,,0.4631409,,,,,0.4631409
37477,,0.4452254,,,,,,0.4452254
37483,,,,,,0.4273889,,0.4273889
37510,0.49663994,,,,,,,0.49663994
37527,0.49593768,,,,,,,0.49593768
37537,,,,0.5025937,,,,0.5025937
37548,0.5134532,,,,,,,0.5134532
37563,,,,,,,0.4861884,0.4861884
37595,,,,,,0.42699558,,0.42699558
37600,,0.45418608,,,,,,0.45418608
37630,,,,,0.5195715,,,0.5195715
37647,,,0.4631137,,,,,0.4631137
37654,,,,0.51500076,,,,0.51500076
37661,0.49840036,,,,,,,0.49840036
37667,,0.4435683,,,,,,0.4435683
37687,0.528197,,,,,,,0.528197
37688,,,,0.5179127,,,,0.5179127
37697,,,,,,,0.49379942,0.49379942
37705,0.51099986,,,,,,,0.51099986
37713,,,,,,0.4129199,,0.4129199
37734,0.5213208,,,,,,,0.5213208
37754,,,,0.49164453,,,,0.49164453
37783,,,,,,,0.49135458,0.49135458
37791,,0.4450654,,,,,,0.4450654
